Temperature - (Celsius);Year;Statistics;Country;ISO3
-0.7734;1958;Dec;Austria;AUT
-3.0812;1959;Jan;Austria;AUT
-2.0527;1959;Feb;Austria;AUT
4.24082;1959;Mar;Austria;AUT
6.70379;1959;Apr;Austria;AUT
10.0456;1959;May;Austria;AUT
12.9628;1959;Jun;Austria;AUT
16.1885;1959;Jul;Austria;AUT
14.5354;1959;Aug;Austria;AUT
11.2901;1959;Sep;Austria;AUT
6.63882;1959;Oct;Austria;AUT
1.90801;1959;Nov;Austria;AUT
-0.0454;1959;Dec;Austria;AUT
-3.805;1960;Jan;Austria;AUT
-2.2854;1960;Feb;Austria;AUT
2.11377;1960;Mar;Austria;AUT
5.33168;1960;Apr;Austria;AUT
10.1621;1960;May;Austria;AUT
13.7778;1960;Jun;Austria;AUT
13.4217;1960;Jul;Austria;AUT
14.6451;1960;Aug;Austria;AUT
10.7938;1960;Sep;Austria;AUT
7.70756;1960;Oct;Austria;AUT
3.35313;1960;Nov;Austria;AUT
-0.8914;1960;Dec;Austria;AUT
-4.2205;1961;Jan;Austria;AUT
0.65865;1961;Feb;Austria;AUT
3.80871;1961;Mar;Austria;AUT
8.98102;1961;Apr;Austria;AUT
8.41497;1961;May;Austria;AUT
14.3597;1961;Jun;Austria;AUT
13.7994;1961;Jul;Austria;AUT
14.8618;1961;Aug;Austria;AUT
14.7057;1961;Sep;Austria;AUT
8.74712;1961;Oct;Austria;AUT
1.95603;1961;Nov;Austria;AUT
-3.4221;1961;Dec;Austria;AUT
-2.4524;1962;Jan;Austria;AUT
-2.7819;1962;Feb;Austria;AUT
-1.8231;1962;Mar;Austria;AUT
5.93695;1962;Apr;Austria;AUT
8.14286;1962;May;Austria;AUT
11.5852;1962;Jun;Austria;AUT
13.8013;1962;Jul;Austria;AUT
16.2591;1962;Aug;Austria;AUT
11.2374;1962;Sep;Austria;AUT
7.44265;1962;Oct;Austria;AUT
1.01245;1962;Nov;Austria;AUT
-6.1904;1962;Dec;Austria;AUT
-8.6293;1963;Jan;Austria;AUT
-7.0556;1963;Feb;Austria;AUT
-0.1038;1963;Mar;Austria;AUT
6.84543;1963;Apr;Austria;AUT
9.69226;1963;May;Austria;AUT
14.128;1963;Jun;Austria;AUT
16.3207;1963;Jul;Austria;AUT
14.971;1963;Aug;Austria;AUT
12.9408;1963;Sep;Austria;AUT
7.08493;1963;Oct;Austria;AUT
5.18676;1963;Nov;Austria;AUT
-5.4588;1963;Dec;Austria;AUT
-6.561;1964;Jan;Austria;AUT
-1.9636;1964;Feb;Austria;AUT
-0.8212;1964;Mar;Austria;AUT
6.81622;1964;Apr;Austria;AUT
10.7387;1964;May;Austria;AUT
15.1366;1964;Jun;Austria;AUT
15.891;1964;Jul;Austria;AUT
14.1954;1964;Aug;Austria;AUT
11.9875;1964;Sep;Austria;AUT
5.86184;1964;Oct;Austria;AUT
3.3741;1964;Nov;Austria;AUT
-2.4854;1964;Dec;Austria;AUT
-2.1939;1965;Jan;Austria;AUT
-5.9033;1965;Feb;Austria;AUT
0.61315;1965;Mar;Austria;AUT
4.30386;1965;Apr;Austria;AUT
8.49386;1965;May;Austria;AUT
13.5814;1965;Jun;Austria;AUT
14.2308;1965;Jul;Austria;AUT
13.3737;1965;Aug;Austria;AUT
11.5373;1965;Sep;Austria;AUT
7.07495;1965;Oct;Austria;AUT
0.29904;1965;Nov;Austria;AUT
-0.9278;1965;Dec;Austria;AUT
-5.9021;1966;Jan;Austria;AUT
2.96024;1966;Feb;Austria;AUT
0.71239;1966;Mar;Austria;AUT
7.5351;1966;Apr;Austria;AUT
10.2601;1966;May;Austria;AUT
14.1516;1966;Jun;Austria;AUT
13.8599;1966;Jul;Austria;AUT
13.6835;1966;Aug;Austria;AUT
12.6264;1966;Sep;Austria;AUT
10.4324;1966;Oct;Austria;AUT
0.11652;1966;Nov;Austria;AUT
-1.9197;1966;Dec;Austria;AUT
-3.5321;1967;Jan;Austria;AUT
-0.8743;1967;Feb;Austria;AUT
2.6335;1967;Mar;Austria;AUT
4.62962;1967;Apr;Austria;AUT
10.2486;1967;May;Austria;AUT
12.797;1967;Jun;Austria;AUT
16.7756;1967;Jul;Austria;AUT
14.9818;1967;Aug;Austria;AUT
12.3009;1967;Sep;Austria;AUT
9.19881;1967;Oct;Austria;AUT
2.30857;1967;Nov;Austria;AUT
-3.1266;1967;Dec;Austria;AUT
-4.8611;1968;Jan;Austria;AUT
-0.776;1968;Feb;Austria;AUT
1.98152;1968;Mar;Austria;AUT
7.28758;1968;Apr;Austria;AUT
10.1282;1968;May;Austria;AUT
13.6446;1968;Jun;Austria;AUT
14.5086;1968;Jul;Austria;AUT
13.6688;1968;Aug;Austria;AUT
11.4051;1968;Sep;Austria;AUT
8.20484;1968;Oct;Austria;AUT
2.74283;1968;Nov;Austria;AUT
-4.6262;1968;Dec;Austria;AUT
-3.2244;1969;Jan;Austria;AUT
-3.9799;1969;Feb;Austria;AUT
-0.0244;1969;Mar;Austria;AUT
5.15242;1969;Apr;Austria;AUT
12.0504;1969;May;Austria;AUT
11.9011;1969;Jun;Austria;AUT
15.6727;1969;Jul;Austria;AUT
13.6348;1969;Aug;Austria;AUT
12.651;1969;Sep;Austria;AUT
8.27074;1969;Oct;Austria;AUT
2.91691;1969;Nov;Austria;AUT
-6.103;1969;Dec;Austria;AUT
-3.3793;1970;Jan;Austria;AUT
-3.152;1970;Feb;Austria;AUT
-0.8749;1970;Mar;Austria;AUT
3.64731;1970;Apr;Austria;AUT
7.93152;1970;May;Austria;AUT
14.2553;1970;Jun;Austria;AUT
14.5718;1970;Jul;Austria;AUT
14.9783;1970;Aug;Austria;AUT
11.9999;1970;Sep;Austria;AUT
6.58314;1970;Oct;Austria;AUT
3.91359;1970;Nov;Austria;AUT
-2.6902;1970;Dec;Austria;AUT
-3.946;1971;Jan;Austria;AUT
-1.783;1971;Feb;Austria;AUT
-1.7653;1971;Mar;Austria;AUT
6.95885;1971;Apr;Austria;AUT
11.5291;1971;May;Austria;AUT
12.1919;1971;Jun;Austria;AUT
15.9095;1971;Jul;Austria;AUT
16.8277;1971;Aug;Austria;AUT
10.033;1971;Sep;Austria;AUT
6.97654;1971;Oct;Austria;AUT
1.43075;1971;Nov;Austria;AUT
0.00692;1971;Dec;Austria;AUT
-3.8632;1972;Jan;Austria;AUT
0.30066;1972;Feb;Austria;AUT
3.79395;1972;Mar;Austria;AUT
5.36793;1972;Apr;Austria;AUT
9.58052;1972;May;Austria;AUT
13.4398;1972;Jun;Austria;AUT
15.1464;1972;Jul;Austria;AUT
14.5674;1972;Aug;Austria;AUT
8.84026;1972;Sep;Austria;AUT
5.00929;1972;Oct;Austria;AUT
1.72147;1972;Nov;Austria;AUT
-2.0559;1972;Dec;Austria;AUT
-2.8068;1973;Jan;Austria;AUT
-2.2329;1973;Feb;Austria;AUT
0.67683;1973;Mar;Austria;AUT
3.1031;1973;Apr;Austria;AUT
10.9782;1973;May;Austria;AUT
13.6662;1973;Jun;Austria;AUT
14.8992;1973;Jul;Austria;AUT
16.1616;1973;Aug;Austria;AUT
12.8295;1973;Sep;Austria;AUT
5.8211;1973;Oct;Austria;AUT
0.58911;1973;Nov;Austria;AUT
-2.6213;1973;Dec;Austria;AUT
-0.2898;1974;Jan;Austria;AUT
0.99882;1974;Feb;Austria;AUT
3.94828;1974;Mar;Austria;AUT
5.09973;1974;Apr;Austria;AUT
9.08952;1974;May;Austria;AUT
11.5385;1974;Jun;Austria;AUT
14.4243;1974;Jul;Austria;AUT
16.5939;1974;Aug;Austria;AUT
11.8373;1974;Sep;Austria;AUT
3.70002;1974;Oct;Austria;AUT
1.71369;1974;Nov;Austria;AUT
0.57546;1974;Dec;Austria;AUT
0.38172;1975;Jan;Austria;AUT
-1.5051;1975;Feb;Austria;AUT
1.86453;1975;Mar;Austria;AUT
4.89621;1975;Apr;Austria;AUT
11.1077;1975;May;Austria;AUT
12.2018;1975;Jun;Austria;AUT
15.4014;1975;Jul;Austria;AUT
15.2715;1975;Aug;Austria;AUT
14.3666;1975;Sep;Austria;AUT
6.54628;1975;Oct;Austria;AUT
0.71967;1975;Nov;Austria;AUT
-1.9304;1975;Dec;Austria;AUT
-1.8144;1976;Jan;Austria;AUT
-1.3954;1976;Feb;Austria;AUT
-0.7909;1976;Mar;Austria;AUT
5.41094;1976;Apr;Austria;AUT
10.4816;1976;May;Austria;AUT
14.2792;1976;Jun;Austria;AUT
16.2576;1976;Jul;Austria;AUT
12.6012;1976;Aug;Austria;AUT
10.4457;1976;Sep;Austria;AUT
8.55375;1976;Oct;Austria;AUT
2.69455;1976;Nov;Austria;AUT
-3.5507;1976;Dec;Austria;AUT
-2.2755;1977;Jan;Austria;AUT
0.53734;1977;Feb;Austria;AUT
4.70858;1977;Mar;Austria;AUT
4.14015;1977;Apr;Austria;AUT
10.2798;1977;May;Austria;AUT
13.9032;1977;Jun;Austria;AUT
15.0186;1977;Jul;Austria;AUT
14.2079;1977;Aug;Austria;AUT
10.2871;1977;Sep;Austria;AUT
8.78208;1977;Oct;Austria;AUT
2.20038;1977;Nov;Austria;AUT
-1.9061;1977;Dec;Austria;AUT
-2.4417;1978;Jan;Austria;AUT
-3.3741;1978;Feb;Austria;AUT
2.46123;1978;Mar;Austria;AUT
4.49232;1978;Apr;Austria;AUT
8.62918;1978;May;Austria;AUT
12.5451;1978;Jun;Austria;AUT
13.6698;1978;Jul;Austria;AUT
13.6296;1978;Aug;Austria;AUT
11.0704;1978;Sep;Austria;AUT
7.15946;1978;Oct;Austria;AUT
0.51309;1978;Nov;Austria;AUT
-1.8468;1978;Dec;Austria;AUT
-6.0002;1979;Jan;Austria;AUT
-1.79;1979;Feb;Austria;AUT
2.59379;1979;Mar;Austria;AUT
3.97774;1979;Apr;Austria;AUT
10.5532;1979;May;Austria;AUT
14.862;1979;Jun;Austria;AUT
13.5981;1979;Jul;Austria;AUT
13.9336;1979;Aug;Austria;AUT
11.9937;1979;Sep;Austria;AUT
7.23228;1979;Oct;Austria;AUT
1.34008;1979;Nov;Austria;AUT
0.91901;1979;Dec;Austria;AUT
-5.0281;1980;Jan;Austria;AUT
-0.2701;1980;Feb;Austria;AUT
1.40724;1980;Mar;Austria;AUT
2.99844;1980;Apr;Austria;AUT
7.97493;1980;May;Austria;AUT
12.4786;1980;Jun;Austria;AUT
13.6817;1980;Jul;Austria;AUT
15.6377;1980;Aug;Austria;AUT
12.2049;1980;Sep;Austria;AUT
6.4661;1980;Oct;Austria;AUT
0.32115;1980;Nov;Austria;AUT
-3.238;1980;Dec;Austria;AUT
-5.5852;1981;Jan;Austria;AUT
-3.0458;1981;Feb;Austria;AUT
4.38456;1981;Mar;Austria;AUT
6.26481;1981;Apr;Austria;AUT
10.42;1981;May;Austria;AUT
14.0525;1981;Jun;Austria;AUT
14.4964;1981;Jul;Austria;AUT
15.2667;1981;Aug;Austria;AUT
12.5029;1981;Sep;Austria;AUT
7.52097;1981;Oct;Austria;AUT
1.56942;1981;Nov;Austria;AUT
-3.3944;1981;Dec;Austria;AUT
-4.4388;1982;Jan;Austria;AUT
-3.3309;1982;Feb;Austria;AUT
1.5222;1982;Mar;Austria;AUT
3.80007;1982;Apr;Austria;AUT
10.6402;1982;May;Austria;AUT
14.4356;1982;Jun;Austria;AUT
16.5393;1982;Jul;Austria;AUT
15.4905;1982;Aug;Austria;AUT
14.4979;1982;Sep;Austria;AUT
7.87007;1982;Oct;Austria;AUT
3.29546;1982;Nov;Austria;AUT
-0.2863;1982;Dec;Austria;AUT
0.42418;1983;Jan;Austria;AUT
-4.5675;1983;Feb;Austria;AUT
2.71998;1983;Mar;Austria;AUT
7.22253;1983;Apr;Austria;AUT
10.6038;1983;May;Austria;AUT
13.7354;1983;Jun;Austria;AUT
18.6717;1983;Jul;Austria;AUT
15.8606;1983;Aug;Austria;AUT
12.36;1983;Sep;Austria;AUT
7.65254;1983;Oct;Austria;AUT
0.43979;1983;Nov;Austria;AUT
-2.0944;1983;Dec;Austria;AUT
-2.6057;1984;Jan;Austria;AUT
-3.2797;1984;Feb;Austria;AUT
-0.0226;1984;Mar;Austria;AUT
4.50473;1984;Apr;Austria;AUT
8.87851;1984;May;Austria;AUT
12.5586;1984;Jun;Austria;AUT
14.4123;1984;Jul;Austria;AUT
14.6738;1984;Aug;Austria;AUT
10.9885;1984;Sep;Austria;AUT
8.35323;1984;Oct;Austria;AUT
3.15969;1984;Nov;Austria;AUT
-1.45;1984;Dec;Austria;AUT
-7.9817;1985;Jan;Austria;AUT
-4.6357;1985;Feb;Austria;AUT
0.68981;1985;Mar;Austria;AUT
5.5326;1985;Apr;Austria;AUT
11.1271;1985;May;Austria;AUT
11.7563;1985;Jun;Austria;AUT
16.3315;1985;Jul;Austria;AUT
15.4611;1985;Aug;Austria;AUT
12.7874;1985;Sep;Austria;AUT
7.23769;1985;Oct;Austria;AUT
-0.8001;1985;Nov;Austria;AUT
0.76792;1985;Dec;Austria;AUT
-3.1677;1986;Jan;Austria;AUT
-7.1561;1986;Feb;Austria;AUT
0.79651;1986;Mar;Austria;AUT
6.15914;1986;Apr;Austria;AUT
12.7641;1986;May;Austria;AUT
13.3346;1986;Jun;Austria;AUT
14.9156;1986;Jul;Austria;AUT
15.6909;1986;Aug;Austria;AUT
11.7729;1986;Sep;Austria;AUT
7.9728;1986;Oct;Austria;AUT
2.58773;1986;Nov;Austria;AUT
-2.5069;1986;Dec;Austria;AUT
-6.8534;1987;Jan;Austria;AUT
-2.2263;1987;Feb;Austria;AUT
-3.2428;1987;Mar;Austria;AUT
6.45161;1987;Apr;Austria;AUT
8.19667;1987;May;Austria;AUT
12.935;1987;Jun;Austria;AUT
16.3191;1987;Jul;Austria;AUT
14.3844;1987;Aug;Austria;AUT
14.593;1987;Sep;Austria;AUT
8.63709;1987;Oct;Austria;AUT
2.28448;1987;Nov;Austria;AUT
-0.3436;1987;Dec;Austria;AUT
0.05026;1988;Jan;Austria;AUT
-1.023;1988;Feb;Austria;AUT
0.20238;1988;Mar;Austria;AUT
6.22058;1988;Apr;Austria;AUT
11.5455;1988;May;Austria;AUT
13.0603;1988;Jun;Austria;AUT
16.602;1988;Jul;Austria;AUT
15.973;1988;Aug;Austria;AUT
11.8742;1988;Sep;Austria;AUT
8.86776;1988;Oct;Austria;AUT
-0.8095;1988;Nov;Austria;AUT
-0.7175;1988;Dec;Austria;AUT
-1.2748;1989;Jan;Austria;AUT
1.17809;1989;Feb;Austria;AUT
4.94017;1989;Mar;Austria;AUT
6.4525;1989;Apr;Austria;AUT
10.4648;1989;May;Austria;AUT
12.0761;1989;Jun;Austria;AUT
15.795;1989;Jul;Austria;AUT
15.3976;1989;Aug;Austria;AUT
12.1093;1989;Sep;Austria;AUT
8.00091;1989;Oct;Austria;AUT
0.56577;1989;Nov;Austria;AUT
-0.6479;1989;Dec;Austria;AUT
-2.0589;1990;Jan;Austria;AUT
2.50228;1990;Feb;Austria;AUT
4.95041;1990;Mar;Austria;AUT
4.93777;1990;Apr;Austria;AUT
11.6461;1990;May;Austria;AUT
13.3318;1990;Jun;Austria;AUT
15.3414;1990;Jul;Austria;AUT
16.3453;1990;Aug;Austria;AUT
10.4168;1990;Sep;Austria;AUT
8.60891;1990;Oct;Austria;AUT
2.05319;1990;Nov;Austria;AUT
-2.9739;1990;Dec;Austria;AUT
-2.0545;1991;Jan;Austria;AUT
-4.6957;1991;Feb;Austria;AUT
4.54354;1991;Mar;Austria;AUT
4.71173;1991;Apr;Austria;AUT
7.02555;1991;May;Austria;AUT
12.9768;1991;Jun;Austria;AUT
16.8898;1991;Jul;Austria;AUT
16.333;1991;Aug;Austria;AUT
13.7329;1991;Sep;Austria;AUT
6.44556;1991;Oct;Austria;AUT
1.71271;1991;Nov;Austria;AUT
-3.4469;1991;Dec;Austria;AUT
-1.5119;1992;Jan;Austria;AUT
-0.2337;1992;Feb;Austria;AUT
2.39093;1992;Mar;Austria;AUT
5.87253;1992;Apr;Austria;AUT
11.7779;1992;May;Austria;AUT
14.4263;1992;Jun;Austria;AUT
17.0369;1992;Jul;Austria;AUT
18.8892;1992;Aug;Austria;AUT
12.7101;1992;Sep;Austria;AUT
6.08418;1992;Oct;Austria;AUT
3.09895;1992;Nov;Austria;AUT
-1.6953;1992;Dec;Austria;AUT
-0.8968;1993;Jan;Austria;AUT
-2.7807;1993;Feb;Austria;AUT
0.82373;1993;Mar;Austria;AUT
7.15322;1993;Apr;Austria;AUT
12.9285;1993;May;Austria;AUT
14.3665;1993;Jun;Austria;AUT
14.7959;1993;Jul;Austria;AUT
15.9875;1993;Aug;Austria;AUT
11.5705;1993;Sep;Austria;AUT
8.02078;1993;Oct;Austria;AUT
-0.3424;1993;Nov;Austria;AUT
-0.5236;1993;Dec;Austria;AUT
0.03253;1994;Jan;Austria;AUT
-1.4663;1994;Feb;Austria;AUT
5.47174;1994;Mar;Austria;AUT
5.59916;1994;Apr;Austria;AUT
11.059;1994;May;Austria;AUT
14.4934;1994;Jun;Austria;AUT
18.5854;1994;Jul;Austria;AUT
17.5605;1994;Aug;Austria;AUT
13.2993;1994;Sep;Austria;AUT
6.4207;1994;Oct;Austria;AUT
4.94422;1994;Nov;Austria;AUT
-0.2827;1994;Dec;Austria;AUT
-3.3684;1995;Jan;Austria;AUT
1.77222;1995;Feb;Austria;AUT
0.79815;1995;Mar;Austria;AUT
6.598;1995;Apr;Austria;AUT
10.6428;1995;May;Austria;AUT
12.5158;1995;Jun;Austria;AUT
18.3665;1995;Jul;Austria;AUT
15.1374;1995;Aug;Austria;AUT
10.6815;1995;Sep;Austria;AUT
9.79485;1995;Oct;Austria;AUT
0.44176;1995;Nov;Austria;AUT
-2.5028;1995;Dec;Austria;AUT
-3.3183;1996;Jan;Austria;AUT
-4.5907;1996;Feb;Austria;AUT
-1.0552;1996;Mar;Austria;AUT
6.08501;1996;Apr;Austria;AUT
11.171;1996;May;Austria;AUT
14.8864;1996;Jun;Austria;AUT
14.5299;1996;Jul;Austria;AUT
14.9786;1996;Aug;Austria;AUT
8.94668;1996;Sep;Austria;AUT
7.72115;1996;Oct;Austria;AUT
3.16093;1996;Nov;Austria;AUT
-3.8254;1996;Dec;Austria;AUT
-3.1524;1997;Jan;Austria;AUT
0.62919;1997;Feb;Austria;AUT
3.22835;1997;Mar;Austria;AUT
3.55234;1997;Apr;Austria;AUT
11.3636;1997;May;Austria;AUT
14.284;1997;Jun;Austria;AUT
14.7611;1997;Jul;Austria;AUT
16.3054;1997;Aug;Austria;AUT
12.9178;1997;Sep;Austria;AUT
6.11594;1997;Oct;Austria;AUT
2.52242;1997;Nov;Austria;AUT
-0.2057;1997;Dec;Austria;AUT
-0.9913;1998;Jan;Austria;AUT
1.83952;1998;Feb;Austria;AUT
1.64749;1998;Mar;Austria;AUT
7.03582;1998;Apr;Austria;AUT
11.3154;1998;May;Austria;AUT
15.1916;1998;Jun;Austria;AUT
16.1143;1998;Jul;Austria;AUT
16.5025;1998;Aug;Austria;AUT
11.6454;1998;Sep;Austria;AUT
7.88903;1998;Oct;Austria;AUT
-0.451;1998;Nov;Austria;AUT
-2.8965;1998;Dec;Austria;AUT
-1.6567;1999;Jan;Austria;AUT
-3.0311;1999;Feb;Austria;AUT
3.27122;1999;Mar;Austria;AUT
6.91904;1999;Apr;Austria;AUT
12.0273;1999;May;Austria;AUT
13.8597;1999;Jun;Austria;AUT
16.5733;1999;Jul;Austria;AUT
15.6545;1999;Aug;Austria;AUT
14.456;1999;Sep;Austria;AUT
8.22239;1999;Oct;Austria;AUT
0.59612;1999;Nov;Austria;AUT
-2.0451;1999;Dec;Austria;AUT
-4.1438;2000;Jan;Austria;AUT
0.78538;2000;Feb;Austria;AUT
2.83827;2000;Mar;Austria;AUT
8.7204;2000;Apr;Austria;AUT
12.7843;2000;May;Austria;AUT
15.8113;2000;Jun;Austria;AUT
14.1791;2000;Jul;Austria;AUT
17.2841;2000;Aug;Austria;AUT
12.3976;2000;Sep;Austria;AUT
9.66079;2000;Oct;Austria;AUT
4.13562;2000;Nov;Austria;AUT
0.24611;2000;Dec;Austria;AUT
-2.0886;2001;Jan;Austria;AUT
-0.0867;2001;Feb;Austria;AUT
4.29556;2001;Mar;Austria;AUT
4.98207;2001;Apr;Austria;AUT
12.9541;2001;May;Austria;AUT
12.7302;2001;Jun;Austria;AUT
16.4129;2001;Jul;Austria;AUT
17.472;2001;Aug;Austria;AUT
9.56816;2001;Sep;Austria;AUT
10.8874;2001;Oct;Austria;AUT
0.79536;2001;Nov;Austria;AUT
-4.9234;2001;Dec;Austria;AUT
-2.1618;2002;Jan;Austria;AUT
2.13219;2002;Feb;Austria;AUT
3.94793;2002;Mar;Austria;AUT
5.82587;2002;Apr;Austria;AUT
12.5333;2002;May;Austria;AUT
16.3606;2002;Jun;Austria;AUT
16.5833;2002;Jul;Austria;AUT
16.0428;2002;Aug;Austria;AUT
10.7959;2002;Sep;Austria;AUT
7.00367;2002;Oct;Austria;AUT
4.28752;2002;Nov;Austria;AUT
-1.3286;2002;Dec;Austria;AUT
-3.5909;2003;Jan;Austria;AUT
-4.7833;2003;Feb;Austria;AUT
3.03961;2003;Mar;Austria;AUT
5.66091;2003;Apr;Austria;AUT
13.26;2003;May;Austria;AUT
16.9155;2003;Jun;Austria;AUT
17.1975;2003;Jul;Austria;AUT
19.1187;2003;Aug;Austria;AUT
11.9953;2003;Sep;Austria;AUT
4.67481;2003;Oct;Austria;AUT
4.00178;2003;Nov;Austria;AUT
-1.2784;2003;Dec;Austria;AUT
-4.1065;2004;Jan;Austria;AUT
-0.7935;2004;Feb;Austria;AUT
1.07417;2004;Mar;Austria;AUT
6.75523;2004;Apr;Austria;AUT
9.26034;2004;May;Austria;AUT
13.5775;2004;Jun;Austria;AUT
15.6488;2004;Jul;Austria;AUT
16.4168;2004;Aug;Austria;AUT
12.1281;2004;Sep;Austria;AUT
9.23992;2004;Oct;Austria;AUT
2.15712;2004;Nov;Austria;AUT
-1.2009;2004;Dec;Austria;AUT
-2.5766;2005;Jan;Austria;AUT
-4.7639;2005;Feb;Austria;AUT
0.82504;2005;Mar;Austria;AUT
6.53296;2005;Apr;Austria;AUT
11.4581;2005;May;Austria;AUT
14.7804;2005;Jun;Austria;AUT
16.1369;2005;Jul;Austria;AUT
14.0984;2005;Aug;Austria;AUT
12.954;2005;Sep;Austria;AUT
8.76779;2005;Oct;Austria;AUT
1.24764;2005;Nov;Austria;AUT
-3.4482;2005;Dec;Austria;AUT
-5.2572;2006;Jan;Austria;AUT
-3.3195;2006;Feb;Austria;AUT
-0.1206;2006;Mar;Austria;AUT
6.76978;2006;Apr;Austria;AUT
10.6359;2006;May;Austria;AUT
14.8496;2006;Jun;Austria;AUT
19.1424;2006;Jul;Austria;AUT
13.2324;2006;Aug;Austria;AUT
14.5901;2006;Sep;Austria;AUT
10.1305;2006;Oct;Austria;AUT
4.29561;2006;Nov;Austria;AUT
0.75661;2006;Dec;Austria;AUT
1.45037;2007;Jan;Austria;AUT
1.85624;2007;Feb;Austria;AUT
3.57088;2007;Mar;Austria;AUT
9.62086;2007;Apr;Austria;AUT
12.455;2007;May;Austria;AUT
15.9892;2007;Jun;Austria;AUT
16.8225;2007;Jul;Austria;AUT
15.8728;2007;Aug;Austria;AUT
10.311;2007;Sep;Austria;AUT
6.75146;2007;Oct;Austria;AUT
0.62434;2007;Nov;Austria;AUT
-2.1272;2007;Dec;Austria;AUT
-0.0067;2008;Jan;Austria;AUT
1.183;2008;Feb;Austria;AUT
1.88608;2008;Mar;Austria;AUT
6.05448;2008;Apr;Austria;AUT
12.2101;2008;May;Austria;AUT
15.6965;2008;Jun;Austria;AUT
16.1666;2008;Jul;Austria;AUT
16.3593;2008;Aug;Austria;AUT
10.9491;2008;Sep;Austria;AUT
8.35032;2008;Oct;Austria;AUT
3.08675;2008;Nov;Austria;AUT
-1.0373;2008;Dec;Austria;AUT
-3.8439;2009;Jan;Austria;AUT
-2.3274;2009;Feb;Austria;AUT
1.65366;2009;Mar;Austria;AUT
9.49529;2009;Apr;Austria;AUT
12.6196;2009;May;Austria;AUT
13.5863;2009;Jun;Austria;AUT
16.8199;2009;Jul;Austria;AUT
17.5437;2009;Aug;Austria;AUT
13.6869;2009;Sep;Austria;AUT
7.02679;2009;Oct;Austria;AUT
4.29278;2009;Nov;Austria;AUT
-2.1602;2009;Dec;Austria;AUT
-4.6779;2010;Jan;Austria;AUT
-2.2613;2010;Feb;Austria;AUT
1.80491;2010;Mar;Austria;AUT
6.84071;2010;Apr;Austria;AUT
10.1461;2010;May;Austria;AUT
14.8011;2010;Jun;Austria;AUT
18.1485;2010;Jul;Austria;AUT
15.569;2010;Aug;Austria;AUT
10.8909;2010;Sep;Austria;AUT
6.11854;2010;Oct;Austria;AUT
3.44764;2010;Nov;Austria;AUT
-4.5419;2010;Dec;Austria;AUT
-2.2277;2011;Jan;Austria;AUT
-1.2051;2011;Feb;Austria;AUT
3.18364;2011;Mar;Austria;AUT
9.01725;2011;Apr;Austria;AUT
11.9999;2011;May;Austria;AUT
14.9374;2011;Jun;Austria;AUT
15.0009;2011;Jul;Austria;AUT
17.514;2011;Aug;Austria;AUT
14.6576;2011;Sep;Austria;AUT
7.41637;2011;Oct;Austria;AUT
3.03023;2011;Nov;Austria;AUT
-0.1473;2011;Dec;Austria;AUT
-1.9143;2012;Jan;Austria;AUT
-5.7377;2012;Feb;Austria;AUT
5.13914;2012;Mar;Austria;AUT
6.82045;2012;Apr;Austria;AUT
12.0353;2012;May;Austria;AUT
15.9905;2012;Jun;Austria;AUT
17;2012;Jul;Austria;AUT
17.7677;2012;Aug;Austria;AUT
13.0445;2012;Sep;Austria;AUT
8.11235;2012;Oct;Austria;AUT
4.33923;2012;Nov;Austria;AUT
-2.2972;2012;Dec;Austria;AUT
-2.1783;2013;Jan;Austria;AUT
-3.1861;2013;Feb;Austria;AUT
0.25412;2013;Mar;Austria;AUT
7.53443;2013;Apr;Austria;AUT
10.0866;2013;May;Austria;AUT
14.1799;2013;Jun;Austria;AUT
18.3023;2013;Jul;Austria;AUT
17.2615;2013;Aug;Austria;AUT
11.9103;2013;Sep;Austria;AUT
8.91825;2013;Oct;Austria;AUT
2.64998;2013;Nov;Austria;AUT
0.37038;2013;Dec;Austria;AUT
0.12371;2014;Jan;Austria;AUT
1.3831;2014;Feb;Austria;AUT
5.29799;2014;Mar;Austria;AUT
8.2207;2014;Apr;Austria;AUT
10.1892;2014;May;Austria;AUT
14.8951;2014;Jun;Austria;AUT
16.617;2014;Jul;Austria;AUT
14.5986;2014;Aug;Austria;AUT
12.6457;2014;Sep;Austria;AUT
9.69687;2014;Oct;Austria;AUT
5.61371;2014;Nov;Austria;AUT
0.02563;2014;Dec;Austria;AUT
-0.8504;2015;Jan;Austria;AUT
-1.2576;2015;Feb;Austria;AUT
3.03719;2015;Mar;Austria;AUT
6.79681;2015;Apr;Austria;AUT
11.3647;2015;May;Austria;AUT
15.3362;2015;Jun;Austria;AUT
19.3133;2015;Jul;Austria;AUT
18.7915;2015;Aug;Austria;AUT
11.8111;2015;Sep;Austria;AUT
7.399;2015;Oct;Austria;AUT
4.92957;2015;Nov;Austria;AUT
1.37419;2015;Dec;Austria;AUT
-1.9232;2016;Jan;Austria;AUT
1.79674;2016;Feb;Austria;AUT
2.4183;2016;Mar;Austria;AUT
7.25195;2016;Apr;Austria;AUT
10.7561;2016;May;Austria;AUT
15.1003;2016;Jun;Austria;AUT
17.4171;2016;Jul;Austria;AUT
16.3283;2016;Aug;Austria;AUT
14.5354;2016;Sep;Austria;AUT
6.61594;2016;Oct;Austria;AUT
2.27253;2016;Nov;Austria;AUT
-0.4143;2016;Dec;Austria;AUT
-0.0927;1901;Jan;Belgium;BEL
